lat,lng,lift,cell,stack_finish,leach_start,leach_end,leach_days,tons_per_block,ounces_per_block,rmax
65.01889795918368,-147.36367346938775,3,11,2020-02-10,2020-02-13,2020-06-12,120 days,1264.7080479452054,10.503959499999999,0.7042897674903481
65.01889795918368,-147.36285714285714,3,11,2020-02-10,2020-02-13,2020-06-12,120 days,1264.7080479452054,10.503959499999999,0.7042897674903481
65.01916326530612,-147.36530612244897,3,11,2020-02-10,2020-02-13,2020-06-12,120 days,1264.7080479452054,10.503959499999999,0.7042897674903481
65.01916326530612,-147.36448979591836,3,11,2020-02-10,2020-02-13,2020-06-12,120 days,1264.7080479452054,10.503959499999999,0.7042897674903481
65.01942857142858,-147.36530612244897,3,11,2020-02-10,2020-02-13,2020-06-12,120 days,1264.7080479452054,10.503959499999999,0.7042897674903481
65.01412244897959,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01438775510204,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01438775510204,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01438775510204,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01438775510204,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0146530612245,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0146530612245,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0146530612245,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0146530612245,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0146530612245,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01491836734694,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.0151836734694,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01544897959184,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01571428571428,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01597959183674,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36938775510203,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01624489795918,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36938775510203,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01651020408164,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36938775510203,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01677551020408,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36938775510203,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01704081632653,-147.35632653061225,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01730612244899,-147.35632653061225,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.35632653061225,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01757142857143,-147.35551020408164,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.3604081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.3595918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.35877551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.35795918367347,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.35714285714286,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.35632653061225,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01783673469389,-147.35551020408164,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.3685714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.3677551020408,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.3669387755102,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36612244897958,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36530612244897,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36448979591836,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36367346938775,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36285714285714,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36204081632653,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
65.01810204081633,-147.36122448979592,2,8,2019-11-02,2019-11-05,2020-02-05,92 days,165.56291390728478,2.4902844301324505,0.7411467269380954
